filename,width,height,class,xmin,ymin,xmax,ymax
Red-Devil-138_png.rf.9023cbc3dff8583c4eff5493a4fa2724.jpg,1280,720,red_devil,370,5,1085,628
Red-Devil-139_png.rf.93ec0972ada9a4094e377f771b21902b.jpg,1280,720,red_devil,425,0,949,601
6_mp4-0015_jpg.rf.94ac4051a105fa82913b99b79041b3f4.jpg,1280,720,mujahir,248,168,1153,533
Sepat-55_png.rf.91f7f588ab09380e44e29f381e10579d.jpg,502,807,sepat,148,258,421,448
Video-Sepat-2_mp4-0020_jpg.rf.8ec3d91f9ca2b3e7b2893ee1175f0819.jpg,478,850,sepat,201,581,281,849
Red-Devil-111_png.rf.9b2f4098d2de4239588387e53f8792ca.jpg,720,1280,red_devil,220,246,595,949
Sepat-151_jpg.rf.97a6a8ce4ce43aa676a305468e4c896d.jpg,960,1280,sepat,401,223,819,1279
Red-Devil-116_png.rf.986e22dd6cf13a10b7f4bae5e13d6eeb.jpg,1280,720,red_devil,256,113,1094,466
Video-Sepat-2_mp4-0019_jpg.rf.904681913bab9b8ea145f4059e44838c.jpg,478,850,sepat,136,530,320,850
Sepat-95_png.rf.97db9cc46a17ffc9ed9337b36d631b37.jpg,503,767,sepat,21,350,463,660
Mujahir-65_jpg.rf.8ed2667c1642a7950163232375fef9be.jpg,4624,3472,mujahir,1236,1612,3505,2340
Sepat-104_png.rf.9a64d83cfe92a8bc148215759590e5e0.jpg,692,472,sepat,102,190,404,472
Mujahir-135_jpg.rf.99763eb0e8c83247fddd576d2a60ad8e.jpg,4624,3472,mujahir,1520,886,2993,3245
Red-Devil-79_png.rf.952c137360b9168de5753b0ef40319db.jpg,1280,720,red_devil,348,88,1113,471
Mujahir-102_jpg.rf.911a3091531867a75d0d7e5286f7cd04.jpg,4624,3472,mujahir,1027,1732,3495,2580
Mujahir-164_jpg.rf.986582270bd7d28f3ee653cc9bf4cf6c.jpg,4624,3472,mujahir,1507,577,3243,3213
Sepat-125_jpg.rf.9afac8d18b73f883b51987d4cc56db7d.jpg,960,1280,sepat,5,24,673,1222
Sepat-162_jpg.rf.9d0ab1ba215f97d57ee40f302916f81e.jpg,960,1280,sepat,412,571,612,1279
5_mp4-0000_jpg.rf.9bb96035a24a6e7f36a0e8c81671ba00.jpg,1280,720,mujahir,183,216,1205,600
Video-Sepat-1_mp4-0009_jpg.rf.9c0c9908ff72afb81eb7c591ef091291.jpg,478,850,sepat,138,153,372,434
Video-Sepat-1_mp4-0009_jpg.rf.9c0c9908ff72afb81eb7c591ef091291.jpg,478,850,sepat,148,276,327,758
Red-Devil-145_png.rf.9fc4cf3a69a3c5c460060c2ba431e2b2.jpg,1280,720,red_devil,300,123,1025,535
Sepat-22_png.rf.9d18eb5c8b8c3ab724e9f1f419b9dc86.jpg,510,486,sepat,132,9,361,485
Red-Devil-220_jpg.rf.9fb1cdf7f551576c07fe5b99f5124290.jpg,3060,4080,red_devil,335,1028,2654,2128
Mujahir-124_jpg.rf.a1b328fa2e37ff098cdb268707f63c7c.jpg,4624,3472,mujahir,1957,762,3430,2518
Mujahir-162_jpg.rf.a09cd1b94803c5228ecda2053c7aab28.jpg,4624,3472,mujahir,769,540,2926,2602
Red-Devil-170_jpg.rf.a501d64500ed66db26fd814491777819.jpg,3060,4080,red_devil,446,1402,3060,2359
Red-Devil-175_jpg.rf.9ea27d5c51eb8ae2e3fb4e5be53d753b.jpg,3060,4080,red_devil,24,1418,3060,2446
Red-Devil-131_png.rf.a7705fae0cb18c9f06693d77c60445c4.jpg,1280,720,red_devil,451,0,845,672
2_mp4-0008_jpg.rf.a7976ca92e25d9ca179a9bd4564d31d0.jpg,1280,720,mujahir,176,343,1194,715
Sepat-91_png.rf.a6c40373839a47bae2dc155abfc2be93.jpg,506,748,sepat,17,251,494,566
Red-Devil-109_png.rf.a2e2a6365a7bf7ed2afe60c7964026bd.jpg,720,1280,red_devil,0,416,613,807
Red-Devil-222_jpg.rf.a1729ae021c27d3093832b9e3ff1b528.jpg,3060,4080,red_devil,202,1000,2921,2132
Red-Devil-149-_jpg.rf.a25d7d6590cb57d8bc99aa872a65be55.jpg,3060,4080,red_devil,8,1538,2956,2566
Red-Devil-53_png.rf.a3c979db3ea637d5345da9b5530db0c1.jpg,1280,720,red_devil,82,209,807,503
Sepat-59_png.rf.a27b898d94e641eda17f0d391addec48.jpg,507,743,sepat,84,303,372,489
Sepat-25_png.rf.a62ee28ef85e9f3ab4595fc10d92fd02.jpg,448,601,sepat,27,158,424,398
Red-Devil-36_png.rf.a03a91f49beefb8c8016253a3624aa1d.jpg,1280,720,red_devil,411,176,1040,428
Red-Devil-181_jpg.rf.a42f707ce56f0992355de429476276f4.jpg,3060,4080,red_devil,1490,996,2510,3116
Red-Devil-108_png.rf.a4c6839d2cb7f63843259c033c040ef6.jpg,720,1280,red_devil,52,443,660,985
Mujahir-131_jpg.rf.a406b5bfe2823e937d2777ef017d0058.jpg,4624,3472,mujahir,1625,1358,3478,2538
Red-Devil-151-_jpg.rf.a81e7e36200143f0022a1dee4aa10720.jpg,3060,4080,red_devil,436,890,2268,3990
Mujahir-172_jpg.rf.9fb7f9d7f965c62162a2507e3ab67bdf.jpg,4624,3472,mujahir,750,1183,3964,2797
Mujahir-172_jpg.rf.9fb7f9d7f965c62162a2507e3ab67bdf.jpg,4624,3472,mujahir,2076,1181,3969,2700
Mujahir-172_jpg.rf.9fb7f9d7f965c62162a2507e3ab67bdf.jpg,4624,3472,mujahir,2268,1564,2637,1843
Mujahir-34_jpg.rf.a80f1d138f0f863bd7aa73457778ed2b.jpg,4624,3472,mujahir,1284,379,3107,3278
Red-Devil-213_jpg.rf.a4020f4d579ca9d01bdf162ff655c262.jpg,3060,4080,red_devil,65,801,2699,1958
Sepat-123_jpg.rf.a9189411b0c51f633651a852146f60f4.jpg,960,1280,sepat,258,498,879,832
Mujahir-129_jpg.rf.a89493c8fbec60b4d9f78079f3d3b859.jpg,4624,3472,mujahir,1797,835,3355,2462
Mujahir-129_jpg.rf.a89493c8fbec60b4d9f78079f3d3b859.jpg,4624,3472,mujahir,1911,1147,3357,2463
Video-Sepat-2_mp4-0039_jpg.rf.a8b8641e8e1436ad53eea0d7ddc63895.jpg,478,850,sepat,344,521,390,674
Video-Sepat-2_mp4-0039_jpg.rf.a8b8641e8e1436ad53eea0d7ddc63895.jpg,478,850,sepat,131,426,273,651
Red-Devil-127_png.rf.a9c834c17d8d1ad3a778ecc43158045c.jpg,720,1280,red_devil,137,118,631,1189
Red-Devil-72_png.rf.a9fda204ec798bfa6e559e11371b9543.jpg,720,1280,red_devil,41,151,534,897
Mujahir-105_jpg.rf.aae35a0c573bedcb216a74176cbd4b30.jpg,4624,3472,mujahir,2045,780,2952,3216
Sepat-111_png.rf.ae0d356ebb5aea0ab8bb41fc871944be.jpg,448,722,sepat,184,263,444,596
Red-Devil-87_png.rf.ac8ceffc489da88e7881fd461ffc2245.jpg,1280,720,red_devil,138,177,1199,522
Mujahir-91_jpg.rf.ab4bb2a89a51217f2ee45bb943fbb701.jpg,4624,3472,mujahir,1182,1111,3826,2546
Video-Sepat-2_mp4-0077_jpg.rf.af71c15b92d1bcde33af987172640c98.jpg,478,850,sepat,43,457,296,642
Video-Sepat-2_mp4-0040_jpg.rf.b0fe4707f3850705ec1553584747053b.jpg,478,850,sepat,337,682,361,714
Video-Sepat-2_mp4-0040_jpg.rf.b0fe4707f3850705ec1553584747053b.jpg,478,850,sepat,282,587,351,719
Video-Sepat-2_mp4-0040_jpg.rf.b0fe4707f3850705ec1553584747053b.jpg,478,850,sepat,103,511,279,675
Red-Devil-238_jpg.rf.aa7b4815efaff779b7135ba98b07bd6b.jpg,3060,4080,red_devil,0,1203,2080,2407
Mujahir-96_jpg.rf.ad2a36c7d26be756a0ad662ed31b7806.jpg,4624,3472,mujahir,1023,1574,3746,2631
Red-Devil-120_png.rf.b102a23cd41b62154dd6023bcbd9d187.jpg,720,1280,red_devil,153,0,510,922
Mujahir-35_jpg.rf.b1b55ecabe741d261d482ee8f7354ac0.jpg,4624,3472,mujahir,1234,299,3101,3259
Red-Devil-129_png.rf.ad275beccebd65959b18c45084f5ea99.jpg,720,1280,red_devil,147,0,550,988
Red-Devil-184_jpg.rf.ac95b497d437f1db5d2168a22a1de415.jpg,3060,4080,red_devil,1283,869,1944,2423
Mujahir-139_jpg.rf.b264ecaca3f7641b9caae124bed1eefd.jpg,4624,3472,mujahir,736,1278,2955,2961
Sepat-113_png.rf.b1d7251e5d6a9456833b7859c263c1f0.jpg,482,697,sepat,116,127,425,444
Mujahir-155_jpg.rf.b0c9f24a2734abed810813894fc67570.jpg,4624,3472,mujahir,1841,394,3100,3144
Sepat-109_png.rf.b12766e74eec01be6d458ab32ba30ee1.jpg,448,722,sepat,3,104,305,453
Red-Devil-192_jpg.rf.ae36f8d2a3b4a6536fa9ee6395089506.jpg,4080,3060,red_devil,1076,797,2821,1920
Red-Devil-227_jpg.rf.aced2b47ee454cd38dcb0ec97736e839.jpg,3060,4080,red_devil,582,226,2233,3614
Mujahir-133_jpg.rf.b227d0b958b61c4bf6167954d0ea5ff7.jpg,4624,3472,mujahir,1582,1425,3454,2658
Sepat-184_jpg.rf.b23501bf875378c4b17be5f54132a588.jpg,960,1280,sepat,99,231,873,1205
Mujahir-134_jpg.rf.af457862326603e6d1b2b1a0130a9601.jpg,4624,3472,mujahir,1494,1427,3403,2694
Sepat-136_jpg.rf.ad6e6f11d64f7c4fe7898bf70b8f87ff.jpg,960,1280,sepat,0,937,743,1279
2_mp4-0006_jpg.rf.b359c1c9261fda756c8f29369447a2e3.jpg,1280,720,mujahir,390,283,1280,716
Mujahir-144_jpg.rf.a9e5433f9465ca6f7b9aecd723ffc40b.jpg,4624,3472,mujahir,902,1415,3286,2217
Red-Devil-198_jpg.rf.b305a49fbd2c4e23ea9c19513f1c8d66.jpg,4080,3060,red_devil,550,430,3474,2359
3_mp4-0008_jpg.rf.b5279791ee7ea3957c1e9ff59138a796.jpg,1280,720,mujahir,243,286,1280,650
Sepat-68_png.rf.b7adf27f799813fff2bfc673b03d68d5.jpg,786,491,sepat,381,108,571,454
Video-Sepat-1_mp4-0011_jpg.rf.b410722ecb6949c7d89ec0db86582345.jpg,478,850,sepat,94,161,317,424
Video-Sepat-1_mp4-0011_jpg.rf.b410722ecb6949c7d89ec0db86582345.jpg,478,850,sepat,116,289,318,742
Mujahir-173_jpg.rf.babfaa328e74dfc70cdd79230eef105e.jpg,4624,3472,mujahir,1723,291,3108,2337
Red-Devil-241_jpg.rf.b3d0109fa6fbce6164f4519b589f84b2.jpg,4080,3060,red_devil,1466,653,2725,3052
Mujahir-159_jpg.rf.b73c71d5c0d0e3b50ca76e1ef40efec3.jpg,4624,3472,mujahir,507,1602,3928,2834
Mujahir-159_jpg.rf.b73c71d5c0d0e3b50ca76e1ef40efec3.jpg,4624,3472,mujahir,1988,1600,3930,2835
Sepat-72_png.rf.b7c48f0b487e7bc17581ca7017ee041e.jpg,747,498,sepat,355,105,549,475
3_mp4-0012_jpg.rf.b68ff654506a9e1a2c67f7bb64e8ca5d.jpg,1280,720,mujahir,0,263,1235,535
Mujahir-62_jpg.rf.bb715e99b8b3ef7606dc94a9a40280af.jpg,4624,3472,mujahir,1721,977,2758,2529
Video-Sepat-1_mp4-0016_jpg.rf.b7342b25f0fd153283d76ac1549b9846.jpg,478,850,sepat,36,351,406,801
5_mp4-0010_jpg.rf.be5744b2e2a4a29e76b1930d4c32d314.jpg,1280,720,mujahir,90,148,928,373
Red-Devil-137_png.rf.b99b282e4c94698e7f1dae82ffda30a5.jpg,1280,720,red_devil,123,40,990,543
Sepat-144_jpg.rf.bd59a2b349217981532d97717318ba46.jpg,960,1280,sepat,0,427,279,1279
Sepat-87_png.rf.be2a259cc055c545f3b1f3b21e9a2037.jpg,508,693,sepat,0,223,469,556
Sepat-199_jpg.rf.becd95dd42c1025baa315874f4dbf5bd.jpg,384,414,sepat,0,73,354,398
Mujahir-22_jpg.rf.ba8fb9bdf4ec3a8e5aae06fa8a6cef32.jpg,4624,3472,mujahir,1416,552,2872,2674
Mujahir-22_jpg.rf.ba8fb9bdf4ec3a8e5aae06fa8a6cef32.jpg,4624,3472,mujahir,1892,1535,2883,2680
2_mp4-0010_jpg.rf.bc9d8b81883857dc7114bb5bbeb0ce1e.jpg,1280,720,mujahir,260,268,923,718
Mujahir-49_jpg.rf.be2af68cde4bd16744d21c2348ed866e.jpg,4624,3472,mujahir,1019,962,3294,2509
Video-Sepat-2_mp4-0070_jpg.rf.bdf28cdfd10b5c45c1940368379ff535.jpg,478,850,sepat,2,458,198,601
Sepat-82_png.rf.bc5c78a0bb3227431ad651947dc86ef1.jpg,742,513,sepat,285,46,579,510
Mujahir-13_jpg.rf.b915e7c8f21bcdc2cdf6b0a2e3868e2c.jpg,3472,4624,mujahir,1122,830,2346,3878
Mujahir-13_jpg.rf.b915e7c8f21bcdc2cdf6b0a2e3868e2c.jpg,3472,4624,mujahir,1145,829,2162,2220
Sepat-4_png.rf.bf9b339a3e1f8d3b8f87ffceb5907b6e.jpg,351,560,sepat,11,7,243,559
5_mp4-0008_jpg.rf.ba6379f2bf7025f59b470e54fee697fa.jpg,1280,720,mujahir,413,305,1118,718
Sepat-85_png.rf.b6155ef678fb37dbe80f493bd89be918.jpg,508,693,sepat,45,126,508,473
5_mp4-0011_jpg.rf.c05decda8a686b14c23191032ac89f9e.jpg,1280,720,mujahir,110,285,950,518
Mujahir-40_jpg.rf.beeaef7fbec9d514b698edfbdd2df46f.jpg,4624,3472,mujahir,1012,1570,3494,2426
Mujahir-60_jpg.rf.bc69e990b9b407a8d75c522554cbff9c.jpg,4624,3472,mujahir,1661,977,2826,2456
Video-Sepat-2_mp4-0055_jpg.rf.baa7b5f7e325d16cdc895f68c3901a4e.jpg,478,850,sepat,149,677,457,831
Sepat-195_jpg.rf.c068a0404f29be85295bcd94defb010e.jpg,1280,960,sepat,711,253,937,853
Sepat-186_jpg.rf.c4c94cb521c9dfb76369c9768af3b633.jpg,960,1280,sepat,89,79,860,1046
Red-Devil-31_png.rf.c5d089ed0c63ef57a10c83725bf999d6.jpg,720,1280,red_devil,27,557,720,928
Sepat-80_png.rf.c302fba3f507c4be40afe936380d0eab.jpg,617,466,sepat,306,158,513,466
Video-Sepat-1_mp4-0000_jpg.rf.c9d0583cc78aba3611a3fc39cf877d84.jpg,478,850,sepat,316,249,477,395
Red-Devil-77_png.rf.c409c7506317c786e71f3cf5ee2dac01.jpg,720,1280,red_devil,89,449,633,701
Mujahir-85_jpg.rf.ccd9dae72d824caa3b13152647fdcf5c.jpg,4624,3472,mujahir,1004,1167,3808,2713
Red-Devil-200_jpg.rf.c696c94a4fa8efec927e691648b4a8e2.jpg,4080,3060,red_devil,435,380,3486,2063
Red-Devil-160_jpg.rf.c9a1330dde1f1c57ce518751b1bf7e6a.jpg,3060,4080,red_devil,232,2332,2950,3218
Mujahir-28_jpg.rf.c29c694f3a03ce62b0e6f9175ea6e53c.jpg,4624,3472,mujahir,1827,462,3464,2628
Sepat-20_png.rf.c774a75354b9f82878e11a493242779a.jpg,631,490,sepat,176,26,408,471
Video-Sepat-2_mp4-0031_jpg.rf.c3574b3acaa3bd305cabbe7387ae5798.jpg,478,850,sepat,38,406,235,624
Video-Sepat-2_mp4-0031_jpg.rf.c3574b3acaa3bd305cabbe7387ae5798.jpg,478,850,sepat,344,551,402,658
Sepat-70_png.rf.c11822d3133e32e7ad5ef5eebb2cd1aa.jpg,747,498,sepat,191,27,398,390
Mujahir-154_jpg.rf.c27653af4efafdef8477381158b50892.jpg,4624,3472,mujahir,851,1060,3804,2692
Mujahir-154_jpg.rf.c27653af4efafdef8477381158b50892.jpg,4624,3472,mujahir,2163,2416,2725,2597
Mujahir-154_jpg.rf.c27653af4efafdef8477381158b50892.jpg,4624,3472,mujahir,3109,1057,3809,2164
5_mp4-0003_jpg.rf.c94021dcf30e6bc53443ea300971ebab.jpg,1280,720,mujahir,528,160,820,615
Mujahir-167_jpg.rf.cd1e24e53395018929464cc12bb2a69e.jpg,4624,3472,mujahir,1418,552,3163,3149
Mujahir-167_jpg.rf.cd1e24e53395018929464cc12bb2a69e.jpg,4624,3472,mujahir,1627,1776,3164,3152
Sepat-137_jpg.rf.c16cb108321b3a9e0ce26ce476448ccd.jpg,960,1280,sepat,361,446,803,1276
Red-Devil-60_png.rf.c63669c3221d9371f7bf468e56faea35.jpg,1280,720,red_devil,235,292,911,567
Mujahir-169_jpg.rf.c532d5bb3c45b8df937c755735b0c2e7.jpg,4624,3472,mujahir,798,1241,4039,2824
Sepat-13_png.rf.c4629ba8414a5f5b2f8bb9b3f70d221b.jpg,573,626,sepat,9,147,509,370
Red-Devil-102_png.rf.c886ded8d19358a7a98a4628126c8044.jpg,1280,720,red_devil,273,221,1047,466
Red-Devil-27_png.rf.c2c093e257769507ce6fbca5602419bc.jpg,1280,720,red_devil,112,291,874,656
Sepat-103_png.rf.c5201ec09aacd830cdfd061e5c96ab59.jpg,472,692,sepat,239,288,472,579
2_mp4-0012_jpg.rf.ce6b534050d743949466348e3bc60093.jpg,1280,720,mujahir,130,245,1135,596
Mujahir-7_jpg.rf.cd9761a3d4b2c9e459fb877d82817972.jpg,4624,3472,mujahir,1314,1779,3428,2584
Mujahir-7_jpg.rf.cd9761a3d4b2c9e459fb877d82817972.jpg,4624,3472,mujahir,1314,1775,2504,2586
Mujahir-86_jpg.rf.c1ef4407f2f4630518d7c6949c608e7b.jpg,4624,3472,mujahir,993,1187,3824,2731
Mujahir-86_jpg.rf.c1ef4407f2f4630518d7c6949c608e7b.jpg,4624,3472,mujahir,994,1259,2453,2453
Sepat-114_png.rf.c0da58e5347357e997ec55c6d6a231bc.jpg,697,482,sepat,260,110,581,404
6_mp4-0001_jpg.rf.ce9cfd06e4b5d071ffee8a9ec897b2d7.jpg,1280,720,mujahir,428,108,673,703
Red-Devil-56_png.rf.cecdf9070cf8930832fbf8dee60c50be.jpg,1280,720,red_devil,183,292,873,653
Red-Devil-140_png.rf.cf96c1397fd27fae199ed49d14b69f94.jpg,1280,720,red_devil,288,130,998,570
Sepat-73_png.rf.d0b4d1109c7240011e4e8836acfac2e8.jpg,472,677,sepat,13,237,388,443
Video-Sepat-2_mp4-0015_jpg.rf.d1db690cebb38faf16efb551588c7708.jpg,478,850,sepat,13,404,112,719
